Date and Time:                Wed Oct 2 16:27:52.000 2024
769.15076	2530.65
769.29938	2534.06
769.448	2533.8
769.59662	2516.05
769.74524	2501.06
769.89386	2489.58
770.04248	2489.95
770.1911	2505.77
770.33972	2480.58
770.48834	2469.92
770.63696	2459.5
770.78558	2457.22
770.9342	2451.4
771.08282	2438.48
771.23145	2433.93
771.38007	2448.95
771.52869	2461.84
771.67731	2443.81
771.82593	2422.21
771.97455	2441
772.12317	2448.83
772.27179	2468.24
772.42041	2490.67
772.56903	2516.51
772.71765	2592.03
772.86627	2831.31
773.01489	3865.02
773.16351	8982.79
773.31213	48124.6
773.46075	70319.3
773.60938	46515.1
773.758	22183.9
773.90662	8982.07
774.05524	3570.72
774.20386	2657.18
774.35248	2568.72
774.5011	2516.23
774.64972	2493.67
774.79834	2466.65
774.94696	2464
775.09558	2456.88
775.2442	2456.45
775.39282	2438.51
775.54144	2414.21
775.69006	2398.15
775.83868	2378.64
775.9873	2370.69
776.13593	2375.68
776.28455	2356.77
776.43317	2368.87
776.58179	2357.67
776.73041	2345.21
776.87903	2338.93
777.02765	2337.42
777.17627	2345.01
777.32489	2354.96
777.47351	2334.96
777.62213	2319.98
777.77075	2319.08
777.91937	2365.01
778.06799	2621.29
778.21661	2933.35
778.36523	3124.15
778.51385	3090.19
778.66248	2853.09
778.8111	2571
778.95972	2432.52
779.10834	2352.22
779.25696	2326.09
779.40558	2325.66
779.5542	2322.35
779.70282	2336.12
779.85138	2333.86
780	2322.71
780.14862	2316.68
780.29724	2307.3
780.44586	2300.98
780.59448	2276.43
780.7431	2313.36
780.89172	2297.6
781.04034	2277.78
781.18896	2262.42
781.33759	2262.39
781.48621	2259.08
781.63483	2257.19
781.78345	2267.67
781.93207	2251.29
782.08069	2253.4
782.22931	2261.51
782.37793	2241.69
782.52655	2246.97
782.67517	2244.16
782.82379	2245.95
782.97241	2240.08
783.12103	2239.26
783.26965	2260
783.41827	2256.3
783.56689	2236.22
783.71552	2239.83
783.86414	2229.71
784.01276	2244.7
784.16138	2234.81
784.31	2231.49
784.45862	2238.24
784.60724	2244.55
784.75586	2235.47
784.90448	2205.16
785.0531	2240.39
785.20172	2232.28
785.35034	2233.74
785.49896	2234.77
785.64758	2224.23
785.7962	2214.98
785.94482	2219.62
786.09344	2225.74
786.24207	2218.1
786.39069	2211.07
786.53931	2225.33
786.68793	2228.93
786.83655	2226.35
786.98517	2223.64
787.13379	2236.76
787.28241	2237.11
787.43103	2207.96
787.57965	2191.03
787.72827	2212.94
787.87689	2230.83
788.02551	2224.44
788.17413	2210.02
788.32275	2183.89
788.47137	2189.82
788.62	2191.3
788.76862	2174.65
788.91724	2176.68
789.06586	2185.73
789.21448	2188.14
789.3631	2195.94
789.51172	2167.94
789.66034	2182.79
789.80896	2171.07
789.95758	2265.9
790.1062	2380.76
790.25482	2348.47
790.40344	2262.92
790.55206	2199.96
790.70068	2173.93
790.8493	2180.31
790.99792	2169.72
791.14655	2180.52
791.29517	2167.89
791.44379	2159.46
791.59241	2166.88
791.74103	2176.42
791.88965	2184.9
792.03827	2184.98
792.18689	2178.61
792.33551	2178.75
792.48413	2190.2
792.63275	2207.02
792.78137	2190.78
792.92999	2153.08
793.07861	2154.61
793.22723	2158.33
793.37585	2163.52
793.52448	2163.73
793.6731	2167.02
793.82172	2173.03
793.97034	2159.78
794.1189	2173
794.26752	2173
794.41614	2183.56
794.56476	2220.99
794.71338	2262.5
794.862	2340.97
795.01062	2412.91
795.15924	2486.04
795.30786	2695.32
795.45648	4228.24
795.6051	13695.8
795.75372	55424.7
795.90234	57593.5
796.05096	32707.4
796.19958	15494.4
796.34821	6364.86
796.49683	2918
796.64545	2338.7
796.79407	2254.33
796.94269	2220.15
797.09131	2200.29
797.23993	2180.72
797.38855	2170.79
797.53717	2159.2
797.68579	2153.33
797.83441	2148.82
797.98303	2144.31
798.13165	2139.79
798.28027	2137.69
798.42889	2141.96
798.57751	2149.8
798.72614	2143.36
798.87476	2149.68
799.02338	2135.43
799.172	2144.4
799.32062	2146.01
799.46924	2124.07
799.61786	2111.75
799.76648	2124.91
799.9151	2138.9
800.06372	2136.88
800.21234	2142.2
800.36096	2155.74
800.50958	2152.46
800.6582	2161.46
800.80682	2197.17
800.95544	2246.46
801.10406	2354.53
801.25269	3092.52
801.40131	9202.92
801.54993	22941.5
801.69855	28748
801.84717	15277.1
801.99579	8360.48
802.14441	6015.22
802.29303	25877.7
802.44165	62125.1
802.59027	59775.4
802.73889	32105
802.88751	14412.5
803.03613	5286.32
803.18475	2565.81
803.33337	2289.91
803.48199	2204.11
803.63062	2182.01
803.77924	2162.44
803.92786	2142.57
804.07648	2123.82
804.2251	2115.92
804.37372	2123.58
804.52234	2132.31
804.67096	2124.31
804.81958	2121.76
804.9682	2130.79
805.11682	2113.35
805.26544	2106.29
805.41406	2111.89
805.56268	2129.81
805.7113	2125.13
805.85992	2097.62
806.00854	2088.39
806.15717	2125.47
806.30579	2182.15
806.45441	2158.38
806.60303	2115.01
806.75165	2088.04
806.90027	2077.21
807.04889	2080.64
807.19751	2085.59
807.34613	2075.7
807.49475	2069.45
807.64337	2086
807.79199	2086.44
807.94061	2088.71
808.08923	2083.28
808.23779	2084.71
808.38641	2096.39
808.53503	2103.32
808.68365	2103.87
808.83228	2117.12
808.9809	2136.37
809.12952	2143.39
809.27814	2148.82
809.42676	2156.91
809.57538	2156.01
809.724	2186.38
809.87262	2194.78
810.02124	2207.22
810.16986	2238.03
810.31848	2273.84
810.4671	2320.09
810.61572	2409.14
810.76434	2602.9
810.91296	3249
811.06158	6745.74
811.21021	42326.2
811.35883	93650.9
811.50745	67229.9
811.65607	35133.9
811.80469	15774
811.95331	7143.42
812.10193	8182.94
812.25055	49219.3
812.39917	192195
812.54779	390407
812.69641	221028
812.84503	106890
812.99365	40769.7
813.14227	12019.1
813.29089	4029.83
813.43951	2931.82
813.58813	2683.15
813.73676	2544.97
813.88538	2458.77
814.034	2384.39
814.18262	2315.38
814.33124	2281.02
814.47986	2260.68
814.62848	2236.58
814.7771	2213.16
814.92572	2195.93
815.07434	2181.92
815.22296	2162.94
815.37158	2144
815.5202	2140.73
815.66882	2122.1
815.81744	2108.53
815.96606	2094.09
816.11469	2095.1
816.26331	2064.12
816.41193	2054.83
816.56055	2055.59
816.70917	2045.73
816.85779	2039.26
817.00641	2043.58
817.15503	2028.94
817.30365	2020.03
817.45227	2022.75
817.60089	2013.98
817.74951	2008.38
817.89813	2010.15
818.04675	2002.92
818.19537	1995.44
818.34399	1989.47
818.49261	1978.24
818.64124	1984.6
818.78986	1998.88
818.93848	1997.07
819.0871	1979.65
819.23572	1972.36
819.38434	1959.48
819.53296	1958.08
819.68158	1960.03
819.8302	1957.82
819.97882	1954.81
820.12744	1952.61
820.27606	1955.32
820.42468	1958.15
820.5733	1969.92
820.72192	1975.11
820.87054	1999.27
821.01917	2051
821.16779	2180.78
821.31641	2295.77
821.46503	2275.21
821.61365	2147.68
821.76227	2045.71
821.91089	1977.93
822.05951	1948.06
822.20813	1957.48
822.35669	1946.55
822.50531	1931.38
822.65393	1920.7
822.80255	1923.42
822.95117	1930.4
823.09979	1927.35
823.24841	1918.37
823.39703	1917.26
823.54565	1927.14
823.69427	1933.48
823.8429	1920.7
823.99152	1933.47
824.14014	1932.58
824.28876	1928.45
824.43738	1929.81
824.586	1927.7
824.73462	1920
824.88324	1923.89
825.03186	1942.93
825.18048	1942.02
825.3291	1936.69
825.47772	1930.46
825.62634	1927.61
825.77496	1935.43
825.92358	1949.64
826.0722	1962.96
826.22083	1979.58
826.36945	2006.3
826.51807	2033.61
826.66669	2072.97
826.81531	2121.87
826.96393	2312.37
827.11255	3991.51
827.26117	19359.3
827.40979	32921.3
827.55841	28655.9
827.70703	15074.4
827.85565	7479.8
828.00427	3415.08
828.15289	2190.68
828.30151	2024
828.45013	1986.86
828.59875	1965.14
828.74738	1950.95
828.896	1947
829.04462	1937.47
829.19324	1915.07
829.34186	1904.51
829.49048	1917.52
829.6391	1911.92
829.78772	1906.36
829.93634	1911.79
830.08496	1915.49
830.23358	1913.67
830.3822	1913
830.53082	1904.74
830.67944	1902.47
830.82806	1899.16
830.97668	1895.17
831.12531	1905.13
831.27393	1890.52
831.42255	1886.95
831.57117	1885.13
831.71979	1885
831.86841	1881.27
832.01703	1877.39
832.16565	1878.79
832.31427	1877.75
832.46289	1894.04
832.61151	1931.05
832.76013	1931.65
832.90875	1897.92
833.05737	1887.04
833.20599	1885.19
833.35461	1875.29
833.50323	1864.41
833.65186	1862.87
833.80048	1860.83
833.9491	1868.45
834.09772	1882.34
834.24634	1883.25
834.39496	1883.23
834.54358	1878.45
834.6922	1870.29
834.84082	1857.75
834.98944	1863.03
835.13806	1851.93
835.28668	1850.16
835.4353	1854.5
835.58392	1864.16
835.73254	1872.22
835.88116	1862.23
836.02979	1857.92
836.17841	1870.96
836.32703	1870.06
836.47559	1871.7
836.62421	1872
836.77283	1879.28
836.92145	1873.9
837.07007	1862.72
837.21869	1867.56
837.36731	1880.4
837.51593	1874.2
837.66455	1875
837.81317	1874.83
837.96179	1859.41
838.11041	1864.59
838.25903	1871.12
838.40765	1865.34
838.55627	1868.09
838.7049	1874.45
838.85352	1878.23
839.00214	1891.99
839.15076	1914.17
839.29938	1915.72
839.448	1923.89
839.59662	1919.53
839.74524	1910.18
839.89386	1914.38
840.04248	1941.65
840.1911	1968.52
840.33972	1982.01
840.48834	1998.51
840.63696	2026.68
840.78558	2055.57
840.9342	2162.06
841.08282	2299.05
841.23145	2538.44
841.38007	3618.37
841.52869	19733.3
841.67731	65402.1
841.82593	73199
841.97455	43329.6
842.12317	21393.1
842.27179	9358.78
842.42041	3592.53
842.56903	2501.9
842.71765	2433.83
842.86627	2632.99
843.01489	3787.89
843.16351	25104.5
843.31213	91864.6
843.46075	107193
843.60938	63280.3
843.758	30739.1
843.90662	12832.6
844.05524	4035.72
844.20386	2367.22
844.35248	2160.3
844.5011	2086.14
844.64972	2051.8
844.79834	2026.28
844.94696	2004.03
845.09558	1982.68
845.2442	1976.45
845.39282	2027.53
845.54144	2123.12
845.69006	2093.84
845.83868	2013.29
845.9873	1953.36
846.13593	1914.94
846.28455	1898.45
846.43317	1895
846.58179	1879.58
846.73041	1867.46
846.87903	1863.6
847.02765	1853.25
847.17627	1843.81
847.32489	1834.36
847.47351	1838
847.62213	1825.31
847.77075	1824
847.91937	1831.96
848.06799	1834.37
848.21661	1826.99
848.36523	1820.1
848.51385	1817.93
848.66248	1816.53
848.8111	1817.14
848.95972	1813
849.10834	1813
849.25696	1805.82
849.40558	1802.58
849.5542	1811.28
849.70282	1814.38
849.85144	1818.77
850.00006	1825.19
